Day,Transaction,Item
Tue,5673,Cake
Tue,5673,Coffee
Tue,5673,Spanish Brunch
Tue,5674,Coffee
Tue,5675,Coffee
Tue,5675,Brownie
Tue,5675,Baguette
Tue,5676,Pastry
Tue,5676,Cake
Tue,5676,Coffee
Tue,5677,Hot chocolate
Tue,5677,Coffee
Tue,5678,Farm House
Tue,5679,Tea
Tue,5679,Toast
Tue,5680,Tea
Tue,5680,Coffee
Tue,5680,Pastry
Tue,5681,Bread
Tue,5681,Pastry
Tue,5682,Coffee
Tue,5683,Tea
Tue,5683,Sandwich
Tue,5683,Bread
Tue,5684,Farm House
Tue,5684,Cookies
Tue,5685,Tea
Tue,5685,Cake
Tue,5685,Bakewell
Tue,5686,Coffee
Tue,5687,Bread
Tue,5688,Coffee
Tue,5689,Bread
Tue,5690,Coffee
Tue,5691,Coffee
Tue,5692,Cookies
Tue,5692,Baguette
Tue,5693,Coffee
Tue,5693,Cookies
Tue,5693,Cake
Tue,5693,Spanish Brunch
Tue,5693,NONE
Tue,5694,Tea
Tue,5694,Coffee
Tue,5694,Sandwich
Tue,5694,Cake
Tue,5695,Coffee
Tue,5695,Cake
Tue,5696,Bread
Tue,5697,Baguette
Tue,5698,Bread
Tue,5699,Coke
Tue,5699,Salad
Tue,5700,Bread
Tue,5701,Soup
Tue,5702,Coffee
Tue,5702,Sandwich
Tue,5703,Brownie
Tue,5704,Bread
Tue,5705,Chicken Stew
Tue,5705,Juice
Tue,5705,Coke
Tue,5706,Baguette
Tue,5707,NONE
Tue,5707,Soup
Tue,5707,Tea
Tue,5707,Coffee
Tue,5708,Sandwich
Tue,5708,Cookies
Tue,5708,Coffee
Tue,5708,Tea
Tue,5709,Coke
Tue,5710,Toast
Tue,5710,Cake
Tue,5710,Coffee
Tue,5711,Cake
Tue,5711,The Nomad
Tue,5712,Coffee
Tue,5712,Bread
Tue,5713,Cookies
Tue,5713,Hot chocolate
Tue,5713,Tea
Tue,5713,Cake
Tue,5713,Pastry
Tue,5714,Tea
Tue,5714,Coffee
Tue,5714,Cake
Tue,5715,Tea
Tue,5715,Bread
Tue,5716,Brownie
Tue,5717,Coffee
Tue,5717,Cake
Tue,5717,Cookies
Wed,5718,Bread
Wed,5719,Bread
Wed,5720,Coffee
Wed,5720,Bread
Wed,5721,Bread
Wed,5721,Pastry
Wed,5722,Bread
Wed,5723,Bread
Wed,5723,Coffee
Wed,5723,Toast
Wed,5725,Farm House
Wed,5726,Cake
Wed,5726,Coffee
Wed,5726,Bread
Wed,5727,Bread
Wed,5727,Hot chocolate
Wed,5728,Coffee
Wed,5729,Coffee
Wed,5729,Bread
Wed,5729,NONE
Wed,5730,Coffee
Wed,5730,Cake
Wed,5731,Cake
Wed,5731,Coffee
Wed,5732,Bread
Wed,5732,Sandwich
Wed,5732,Toast
Wed,5733,Coffee
Wed,5733,Medialuna
Wed,5734,Coffee
Wed,5734,Bread
Wed,5734,Alfajores
Wed,5734,Bakewell
Wed,5734,Tea
Wed,5735,Coffee
Wed,5735,Bread
Wed,5736,Bread
Wed,5737,Coffee
Wed,5737,Bread
Wed,5738,Bread
Wed,5738,Coffee
Wed,5739,Bread
Wed,5740,Baguette
Wed,5741,Pastry
Wed,5742,Bread
Wed,5742,Pastry
Wed,5743,Baguette
Wed,5743,Bread
Wed,5744,Bread
Wed,5744,Pastry
Wed,5744,Tea
Wed,5744,Coffee
Wed,5745,Cake
Wed,5745,Bread
Wed,5746,Sandwich
Wed,5746,Coke
Wed,5747,Coke
Wed,5747,Cake
Wed,5748,Hot chocolate
Wed,5748,Coffee
Wed,5748,Pastry
Wed,5748,Bread
Wed,5749,Spanish Brunch
Wed,5749,Chicken Stew
Wed,5749,Tea
Wed,5749,Cookies
Wed,5751,Cake
Wed,5752,Coffee
Wed,5753,Coffee
Wed,5754,Bread
Wed,5755,Bread
Wed,5755,Sandwich
Wed,5756,Coffee
Wed,5756,Bread
Wed,5756,Sandwich
Wed,5757,Coffee
Wed,5757,Cake
Wed,5758,NONE
Wed,5758,Granola
Wed,5758,Extra Salami or Feta
Wed,5758,Coffee
Wed,5759,Soup
Wed,5759,Juice
Wed,5759,Coffee
Wed,5760,Sandwich
Wed,5761,Baguette
Wed,5762,Coffee
Wed,5763,Coffee
Wed,5764,Hot chocolate
Wed,5764,Coffee
Wed,5764,Alfajores
Wed,5765,Tea
Wed,5765,Coffee
Wed,5765,Bread
Wed,5766,Cake
Wed,5766,Coffee
Wed,5766,Cookies
Wed,5767,Bread
Wed,5768,Bread
Wed,5769,Cookies
Wed,5769,Tea
Wed,5769,Bread
Wed,5770,Coffee
Wed,5770,Vegan mincepie
Wed,5770,Cake
Wed,5771,Bread
Wed,5771,Coffee
Wed,5771,Hot chocolate
Wed,5772,Bread
Wed,5773,Juice
Wed,5773,Cookies
Wed,5773,Brownie
Wed,5773,Alfajores
Wed,5773,Coffee
Wed,5774,Tea
Wed,5774,Truffles
Wed,5774,Cookies
Wed,5775,Coffee
Wed,5775,Coke
Thu,5776,Bread
Thu,5777,Coffee
Thu,5777,Bread
Thu,5777,NONE
Thu,5777,Toast
Thu,5778,Bread
Thu,5778,Coffee
Thu,5779,Cookies
Thu,5780,Coffee
Thu,5780,Bread
Thu,5781,Farm House
Thu,5782,Bread
Thu,5783,Coffee
Thu,5783,Cookies
Thu,5784,Baguette
Thu,5785,Bread
Thu,5786,Alfajores
Thu,5787,Juice
Thu,5787,Hot chocolate
Thu,5787,Coffee
Thu,5787,Tea
Thu,5787,Pastry
Thu,5787,Brownie
Thu,5788,Coffee
Thu,5788,Bread
Thu,5789,Cake
Thu,5789,Coffee
Thu,5790,Coffee
Thu,5790,Cake
Thu,5791,Bread
Thu,5792,Bread
Thu,5793,Juice
Thu,5793,Tea
Thu,5793,Bread
Thu,5793,Cake
Thu,5794,Tea
Thu,5794,Bread
Thu,5794,Cookies
Thu,5794,Sandwich
Thu,5794,Juice
Thu,5795,Bread
Thu,5795,Cake
Thu,5796,Coke
Thu,5796,Alfajores
Thu,5796,Hot chocolate
Thu,5797,Cake
Thu,5798,Sandwich
Thu,5799,Tea
Thu,5799,Cake
Thu,5799,Pastry
Thu,5800,Bread
Thu,5800,Coffee
Thu,5800,Soup
Thu,5800,Farm House
Thu,5801,Sandwich
Thu,5801,Bread
Thu,5802,Tea
Thu,5802,Mineral water
Thu,5802,Soup
Thu,5802,Cake
Thu,5803,Bread
Thu,5803,Chicken Stew
Thu,5803,Sandwich
Thu,5803,Coffee
Thu,5804,Medialuna
Thu,5805,Jam
Thu,5805,Scandinavian
Thu,5806,Cake
Thu,5807,Juice
Thu,5807,Coffee
Thu,5807,Bare Popcorn
Thu,5807,Salad
Thu,5807,Extra Salami or Feta
Thu,5807,Spanish Brunch
Thu,5807,Farm House
Thu,5808,Bare Popcorn
Thu,5809,Valentine's card
Thu,5810,Tea
Thu,5810,Sandwich
Thu,5810,Bread
Thu,5810,Cake
Thu,5811,Tea
Thu,5811,Spanish Brunch
Thu,5811,Chicken Stew
Thu,5811,Fudge
Thu,5811,Alfajores
Thu,5812,Coffee
Thu,5813,Coffee
Thu,5813,Pastry
Thu,5813,Bread
Thu,5814,Bread
Thu,5814,Alfajores
Thu,5815,Coffee
Thu,5815,Cookies
Thu,5816,Bread
Thu,5817,Coffee
Thu,5818,Coffee
Thu,5818,Juice
Thu,5818,Cake
Thu,5818,Alfajores
Thu,5819,Hot chocolate
Thu,5820,Coke
Thu,5820,Sandwich
Thu,5821,Bread
Thu,5822,Baguette
Thu,5823,Coffee
Thu,5823,Bread
Thu,5823,Cookies
Thu,5823,Juice
Thu,5824,Coffee
Thu,5824,Cake
Fri,5826,Bread
Fri,5827,Bread
Fri,5828,Bread
Fri,5828,Toast
Fri,5829,Bread
Fri,5829,Tea
Fri,5829,Toast
Fri,5829,Cake
Fri,5830,Toast
Fri,5830,Bread
Fri,5831,Cookies
Fri,5832,Coffee
Fri,5832,Toast
Fri,5833,Bread
Fri,5833,Pastry
Fri,5834,Bread
Fri,5834,Hot chocolate
Fri,5834,Medialuna
Fri,5835,Farm House
Fri,5836,Coffee
Fri,5836,NONE
Fri,5837,Farm House
Fri,5837,Gingerbread syrup
Fri,5838,Coffee
Fri,5838,Bread
Fri,5838,Pastry
Fri,5838,Alfajores
Fri,5839,Coffee
Fri,5839,Sandwich
Fri,5839,Baguette
Fri,5840,Coffee
Fri,5840,Medialuna
Fri,5841,Bread
Fri,5842,Scandinavian
Fri,5843,Cookies
Fri,5843,Bread
Fri,5844,Coke
Fri,5845,Medialuna
Fri,5845,Pastry
Fri,5846,Coffee
Fri,5846,Tea
Fri,5846,Toast
Fri,5847,Alfajores
Fri,5848,Bread
Fri,5849,Coffee
Fri,5849,Bread
Fri,5850,Coffee
Fri,5850,Bread
Fri,5850,Sandwich
Fri,5851,Coffee
Fri,5851,Alfajores
Fri,5852,Truffles
Fri,5852,Juice
Fri,5852,Coffee
Fri,5852,Bread
Fri,5852,Pastry
Fri,5852,Scone
Fri,5853,Scandinavian
Fri,5853,Bread
Fri,5854,Bread
Fri,5855,Tea
Fri,5855,Soup
Fri,5856,Soup
Fri,5856,Truffles
Fri,5857,Soup
Fri,5857,Scone
Fri,5857,Tea
Fri,5858,Truffles
Fri,5858,Sandwich
Fri,5859,Soup
Fri,5859,Coffee
Fri,5860,NONE
Fri,5860,Cake
Fri,5861,Soup
Fri,5862,Coffee
Fri,5862,Toast
Fri,5863,Bread
Fri,5864,Bread
Fri,5865,Tea
Fri,5865,Bread
Fri,5866,Coffee
Fri,5866,Chicken Stew
Fri,5866,Toast
Fri,5867,Bread
Fri,5867,NONE
Fri,5868,Sandwich
Fri,5868,Coffee
Fri,5868,Cake
Fri,5869,Cake
Fri,5870,Cookies
Fri,5870,Bread
Fri,5871,Coffee
Fri,5871,Hot chocolate
Fri,5871,Juice
Fri,5871,Truffles
Fri,5871,Mineral water
Fri,5871,Sandwich
Fri,5872,Coffee
Fri,5872,Sandwich
Fri,5873,Coffee
Fri,5873,Bread
Fri,5874,Tea
Fri,5874,Coffee
Fri,5874,Bread
Fri,5875,Afternoon with the baker
Fri,5876,Tea
Fri,5876,Cookies
Fri,5877,Coffee
Fri,5877,Soup
Fri,5878,Soup
Fri,5878,Coffee
Fri,5879,Farm House
Fri,5880,Coffee
Fri,5880,Cake
Fri,5881,Coffee
Fri,5882,Coffee
Fri,5883,Coffee
Fri,5883,Tea
Fri,5884,Bread
Fri,5884,Eggs
Fri,5885,Baguette
Fri,5885,Scandinavian
Fri,5886,Coffee
Fri,5886,Bread
Fri,5887,Coffee
Fri,5887,Scone
Fri,5888,Eggs
Fri,5888,Hot chocolate
Fri,5888,Coffee
Fri,5888,Alfajores
Fri,5889,Bread
Fri,5889,Tea
Sat,5890,Coffee
Sat,5891,Coffee
Sat,5892,Cake
Sat,5893,Pastry
Sat,5893,Baguette
Sat,5894,Coffee
Sat,5894,Toast
Sat,5894,NONE
Sat,5895,NONE
Sat,5895,Extra Salami or Feta
Sat,5895,Coffee
Sat,5896,Bread
Sat,5896,Pastry
Sat,5897,Scandinavian
Sat,5898,Pastry
Sat,5898,Coffee
Sat,5899,NONE
Sat,5899,Coffee
Sat,5899,Cookies
Sat,5900,Coffee
Sat,5901,Farm House
Sat,5902,Farm House
Sat,5902,Cake
Sat,5903,Coffee
Sat,5904,Coffee
Sat,5905,Coffee
Sat,5905,Bread
Sat,5905,Pastry
Sat,5906,Bread
Sat,5907,NONE
Sat,5907,Toast
Sat,5907,Truffles
Sat,5907,Bread
Sat,5908,NONE
Sat,5908,Bread
Sat,5909,Jam
Sat,5910,Coffee
Sat,5910,NONE
Sat,5911,Coffee
Sat,5912,Bread
Sat,5913,Coffee
Sat,5914,Tea
Sat,5914,Coffee
Sat,5914,Cake
Sat,5915,Coffee
Sat,5915,Brownie
Sat,5916,Farm House
Sat,5917,Coffee
Sat,5918,Sandwich
Sat,5918,Coffee
Sat,5919,Farm House
Sat,5919,Pastry
Sat,5920,Tea
Sat,5920,Truffles
Sat,5921,Bread
Sat,5922,Bread
Sat,5923,Hot chocolate
Sat,5924,Bread
Sat,5924,Baguette
Sat,5925,Bread
Sat,5926,Bread
Sat,5927,Scandinavian
Sat,5927,Farm House
Sat,5928,Pastry
Sat,5928,Bread
Sat,5929,Sandwich
Sat,5930,Bread
Sat,5930,Baguette
Sat,5931,Coffee
Sat,5931,Hot chocolate
Sat,5931,Cake
Sat,5932,Coffee
Sat,5932,Pastry
Sat,5933,Coffee
Sat,5934,Coffee
Sat,5934,NONE
Sat,5934,Cake
Sat,5934,Brownie
Sat,5935,The Nomad
Sat,5935,Granola
Sat,5935,Coffee
Sat,5935,Cookies
Sat,5935,Pastry
Sat,5935,Scone
Sat,5935,Tea
Sat,5936,Coffee
Sat,5937,Bread
Sat,5937,Fudge
Sat,5937,Cookies
Sat,5938,Scandinavian
Sat,5938,Alfajores
Sat,5939,Scone
Sat,5939,Coffee
Sat,5940,Bread
Sat,5940,Pastry
Sat,5940,Coffee
Sat,5941,Tea
Sat,5941,Alfajores
Sat,5941,Pastry
Sat,5942,Pastry
Sat,5942,Coffee
Sat,5943,Sandwich
Sat,5944,Cake
Sat,5945,Medialuna
Sat,5945,Bread
Sat,5946,Coffee
Sat,5946,Brownie
Sat,5946,Cake
Sat,5947,Cake
Sat,5947,Cookies
Sat,5947,Tea
Sat,5947,Smoothies
Sat,5947,Coffee
Sat,5947,NONE
Sat,5948,Tea
Sat,5948,Coffee
Sat,5948,Truffles
Sat,5949,Bread
Sat,5949,Brownie
Sat,5950,Coffee
Sat,5950,Spanish Brunch
Sat,5951,Scandinavian
Sat,5952,Cookies
Sat,5953,Coffee
Sat,5953,Mineral water
Sat,5953,Bread
Sat,5954,Spanish Brunch
Sat,5954,Juice
Sat,5954,Coffee
Sat,5954,Toast
Sat,5954,NONE
Sat,5955,Scone
Sat,5956,Tea
Sat,5956,Sandwich
Sat,5957,Brownie
Sat,5957,Coffee
Sat,5957,NONE
Sat,5958,Sandwich
Sat,5958,Bread
Sat,5958,Coffee
Sat,5959,Bread
Sat,5960,Coffee
Sat,5960,Chicken Stew
Sat,5960,Soup
Sat,5960,Sandwich
Sat,5961,Sandwich
Sat,5961,Salad
Sat,5961,Coffee
Sat,5961,Cake
Sat,5962,Cake
Sat,5963,Coffee
Sat,5964,Cake
Sat,5964,Scone
Sat,5965,Scone
Sat,5965,Coffee
Sat,5965,Cake
Sat,5966,Cake
Sat,5966,Brownie
Sat,5967,Salad
Sat,5967,Sandwich
Sat,5967,Tea
Sat,5967,Scone
Sat,5967,Cookies
Sat,5968,Chicken Stew
Sat,5968,Truffles
Sat,5968,Juice
Sat,5969,Coffee
Sat,5969,Alfajores
Sat,5969,Spanish Brunch
Sat,5970,Coffee
Sat,5971,Hot chocolate
Sat,5971,Coffee
Sat,5971,Cake
Sat,5972,Coffee
Sat,5972,Cake
Sat,5973,Cake
Sat,5973,Coffee
Sat,5973,Hot chocolate
Sat,5974,Sandwich
Sat,5975,Cookies
Sat,5976,Brownie
Sat,5976,Coffee
Sat,5977,Bread
Sat,5978,Cake
Sat,5978,Coffee
Sat,5979,Coffee
Sat,5979,Salad
Sat,5980,Coffee
Sat,5980,Cake
Sat,5981,Cake
Sat,5981,Salad
Sat,5981,Valentine's card
Sat,5982,Scandinavian
Sat,5983,Bread
Sat,5983,Coffee
Sat,5984,Brownie
Sat,5985,Tea
Sat,5985,Soup
Sat,5985,Juice
Sat,5985,Cake
Sat,5985,Bread
Sat,5986,Bread
Sat,5986,Cake
Sat,5986,Soup
Sat,5987,Bread
Sat,5988,Coffee
Sat,5988,Cake
Sat,5988,Bread
Sat,5988,Alfajores
Sat,5989,Truffles
Sat,5989,Coffee
Sat,5989,Tshirt
Sat,5990,Coffee
Sat,5991,Hot chocolate
Sat,5992,Coffee
Sat,5993,Juice
Sat,5994,Juice
Sat,5994,Truffles
Sat,5994,Mineral water
Sat,5995,Tshirt
Sat,5996,Tshirt
Sat,5997,Tea
Sat,5997,Hot chocolate
Sat,5998,Tshirt
Sat,5999,Bread
Sat,5999,Hot chocolate
Sat,5999,Tshirt
Sat,6000,Vegan Feast
Sat,6000,Tea
Sat,6001,Postcard
Sat,6001,Coffee
Sat,6002,Tshirt
Sat,6002,Coke
Sat,6003,Coke
Sat,6004,Tshirt
Sat,6005,Coke
Sat,6006,Truffles
Sat,6007,Tshirt
Sat,6008,Tshirt
Sat,6009,Tea
Sat,6010,Coke
Sat,6011,Tshirt
Sat,6011,Fudge
Sat,6012,Hot chocolate
Sat,6012,Coffee
Sat,6013,Tshirt
Sat,6014,Valentine's card
Sat,6014,Tshirt
Sat,6015,Tshirt
Sat,6016,Tshirt
Sat,6016,Postcard
Sat,6017,Tshirt
Sat,6018,Valentine's card
Sat,6018,Tshirt
Sat,6018,Postcard
Sat,6019,Valentine's card
Sat,6020,Valentine's card
Sat,6021,Postcard
Sat,6022,Nomad bag
Sat,6022,Postcard
Sat,6022,Tshirt
Sat,6023,Tshirt
Sat,6023,Postcard
Sat,6024,Tshirt
Sat,6024,Postcard
Sat,6025,Postcard
Sat,6026,Postcard
Sat,6027,Tshirt
Sat,6028,Tshirt
Sat,6028,Postcard
Sun,6029,Coffee
Sun,6029,Pastry
Sun,6029,Farm House
Sun,6030,Tea
Sun,6030,Coffee
Sun,6030,Pastry
Sun,6030,Scone
Sun,6031,Coffee
Sun,6031,Medialuna
Sun,6032,Coffee
Sun,6032,Bread
Sun,6033,Hot chocolate
Sun,6034,Bread
Sun,6035,Tea
Sun,6035,Pastry
Sun,6036,Bread
Sun,6037,Coffee
Sun,6037,Tea
Sun,6038,Coffee
Sun,6038,Hot chocolate
Sun,6038,Medialuna
Sun,6038,Scone
Sun,6038,Alfajores
Sun,6038,NONE
Sun,6038,Spanish Brunch
Sun,6039,Bread
Sun,6040,NONE
Sun,6040,Coffee
Sun,6040,Alfajores
Sun,6040,Cookies
Sun,6041,Sandwich
Sun,6041,Coffee
Sun,6041,Scone
Sun,6042,Scone
Sun,6042,Coffee
Sun,6043,Coffee
Sun,6043,Hot chocolate
Sun,6043,Farm House
Sun,6044,Bread
Sun,6044,Coffee
Sun,6045,Hot chocolate
Sun,6045,Coffee
Sun,6045,Cookies
Sun,6045,Brownie
Sun,6045,Pastry
Sun,6045,Baguette
Sun,6046,Coffee
Sun,6046,Cake
Sun,6047,Coffee
Sun,6047,NONE
Sun,6048,Coffee
Sun,6048,Tea
Sun,6048,Medialuna
Sun,6048,Cookies
Sun,6049,Bread
Sun,6049,Fudge
Sun,6049,Alfajores
Sun,6050,Coffee
Sun,6050,Tea
Sun,6050,Sandwich
Sun,6051,Spanish Brunch
Sun,6051,Bread
Sun,6052,Cake
Sun,6052,Alfajores
Sun,6053,Bread
Sun,6054,Coffee
Sun,6054,Bread
Sun,6054,Pastry
Sun,6055,Salad
Sun,6055,Coffee
Sun,6056,Coffee
Sun,6056,Bread
Sun,6056,Cookies
Sun,6056,Alfajores
Sun,6056,Sandwich
Sun,6057,Coffee
Sun,6057,Pastry
Sun,6057,Bread
Sun,6058,Coffee
Sun,6058,Pastry
Sun,6059,Sandwich
Sun,6059,Coffee
Sun,6059,Coke
Sun,6061,Bread
Sun,6061,Scone
Sun,6061,Alfajores
Sun,6062,Brownie
Sun,6062,Bread
Sun,6062,Scandinavian
Sun,6063,Coffee
Sun,6063,Cake
Sun,6063,Bread
Sun,6064,Cake
Sun,6064,Pastry
Sun,6064,Bread
Sun,6065,Cookies
Sun,6065,Cake
Sun,6066,Hot chocolate
Sun,6066,Tea
Sun,6066,Alfajores
Sun,6067,Bread
Sun,6067,Coffee
Sun,6067,Cookies
Sun,6067,Cake
Sun,6068,Scandinavian
Sun,6070,Coffee
Sun,6070,Cake
Sun,6070,Alfajores
Sun,6071,Coffee
Sun,6071,Chicken Stew
Sun,6071,Sandwich
Sun,6071,Fudge
Sun,6072,Coffee
Sun,6072,Sandwich
Sun,6072,Fudge
Sun,6073,Baguette
Sun,6073,Coffee
Sun,6073,Tea
Sun,6073,Cake
Sun,6074,Coffee
Sun,6074,Tea
Sun,6075,Tea
Sun,6075,Bread
Sun,6076,Bread
Sun,6077,Coffee
Sun,6078,Tea
Sun,6078,Coffee
Sun,6078,Sandwich
Sun,6078,Bread
Sun,6079,Bread
Sun,6080,Spanish Brunch
Sun,6080,Chicken Stew
Sun,6080,Coffee
Sun,6081,Coffee
Sun,6081,Cookies
Sun,6081,Cake
Sun,6082,Hot chocolate
Sun,6082,Bread
Sun,6082,Coffee
Mon,6084,Coffee
Mon,6085,Bread
Mon,6086,Tea
Mon,6086,Medialuna
Mon,6087,Coffee
Mon,6088,Bread
Mon,6089,Bread
Mon,6089,Coffee
Mon,6090,Coffee
Mon,6091,Tea
Mon,6092,Bread
Mon,6093,Coffee
Mon,6093,Pastry
Mon,6094,Coffee
Mon,6095,Baguette
Mon,6095,Bread
Mon,6095,Pastry
Mon,6096,Pastry
Mon,6097,Cookies
Mon,6097,Coffee
Mon,6098,Coffee
Mon,6098,Sandwich
Mon,6099,Jam
Mon,6099,Bread
Mon,6099,Pastry
Mon,6100,Coffee
Mon,6101,Coffee
Mon,6102,Coffee
Mon,6102,Medialuna
Mon,6103,Cookies
Mon,6103,Bread
Mon,6103,Farm House
Mon,6104,Bread
Mon,6104,Cake
Mon,6105,Coffee
Mon,6107,Bread
Mon,6108,Coffee
Mon,6108,Pastry
Mon,6109,Coffee
Mon,6110,Coffee
Mon,6110,Toast
Mon,6111,Bread
Mon,6112,Coffee
Mon,6113,Hot chocolate
Mon,6113,Coffee
Mon,6113,Toast
Mon,6114,Bread
Mon,6115,Coffee
Mon,6115,Tea
Mon,6115,Cake
Mon,6115,Scone
Mon,6116,Pastry
Mon,6117,Bread
Mon,6117,Sandwich
Mon,6118,Baguette
Mon,6119,Bread
Mon,6120,Bread
Mon,6121,Sandwich
Mon,6122,Coffee
Mon,6123,Soup
Mon,6123,Coffee
Mon,6124,Coffee
Mon,6124,NONE
Mon,6125,Truffles
Mon,6125,Scone
Mon,6126,Coffee
Mon,6126,Mineral water
Mon,6126,Sandwich
Mon,6126,Spanish Brunch
Mon,6126,Alfajores
Mon,6126,Truffles
Mon,6126,Tea
Mon,6127,Bread
Mon,6127,Coffee
Mon,6127,NONE
Mon,6129,Bread
Mon,6129,Fudge
Mon,6130,Fudge
Mon,6131,Truffles
Mon,6132,Cake
Mon,6133,Coffee
Mon,6133,Cake
Mon,6133,Juice
Mon,6134,Truffles
Mon,6134,Coffee
Mon,6134,Sandwich
Mon,6134,Spanish Brunch
Mon,6134,Brownie
Mon,6135,Medialuna
Mon,6135,Tea
Mon,6135,Brownie
Mon,6135,Soup
Mon,6136,Coffee
Mon,6136,Cake
Mon,6136,Chicken Stew
Mon,6137,Tea
Mon,6137,Cake
Mon,6138,Bread
Mon,6139,Cookies
Mon,6139,Tea
Mon,6140,Coffee
Mon,6140,Juice
Mon,6140,Alfajores
Mon,6141,Bread
Mon,6142,Brownie
Mon,6142,Coffee
Mon,6142,Juice
Mon,6142,Farm House
Mon,6143,Juice
Mon,6143,Cookies
Mon,6143,Brownie
Mon,6143,Tea
Mon,6144,Coffee
Mon,6144,Cake
Mon,6144,Brownie
Mon,6145,Coffee
Mon,6146,Coffee
Mon,6146,Scone
Mon,6147,Tea
Mon,6147,Brownie
Mon,6147,Toast
Mon,6148,Bread
Mon,6149,Pastry
Mon,6149,Medialuna
Mon,6149,Hot chocolate
Mon,6149,Coffee
Tue,6150,Bread
Tue,6151,Sandwich
Tue,6151,Coffee
Tue,6152,Bread
Tue,6152,Farm House
Tue,6153,Hot chocolate
Tue,6154,Hot chocolate
Tue,6155,Hot chocolate
Tue,6156,Tea
Tue,6156,Toast
Tue,6156,Baguette
Tue,6157,Coffee
Tue,6158,Scandinavian
Tue,6158,Bread
Tue,6158,Nomad bag
Tue,6159,Bread
Tue,6160,Bread
Tue,6160,Pastry
Tue,6161,Bread
Tue,6162,Coffee
Tue,6163,Coffee
Tue,6163,Cake
Tue,6163,Bread
Tue,6164,Coffee
Tue,6165,Coffee
Tue,6165,Pastry
Tue,6165,Brownie
Tue,6166,Coffee
Tue,6166,Pastry
Tue,6167,Bread
Tue,6168,Salad
Tue,6169,Coffee
Tue,6170,Bread
Tue,6170,Coffee
Tue,6171,Coffee
Tue,6171,Cake
Tue,6171,Alfajores
Tue,6172,Coffee
Tue,6173,Coffee
Tue,6173,Bread
Tue,6173,Eggs
Tue,6174,Tea
Tue,6175,Bread
Tue,6176,Farm House
Tue,6177,Coffee
Tue,6177,Alfajores
Tue,6178,Coffee
Tue,6178,Pastry
Tue,6179,Juice
Tue,6179,Chicken Stew
Tue,6180,Chicken Stew
Tue,6180,Chocolates
Tue,6181,Soup
Tue,6181,Coffee
Tue,6182,Chicken Stew
Tue,6182,Juice
Tue,6182,Eggs
Tue,6182,Bread
Tue,6182,Cake
Tue,6183,Cake
Tue,6183,Coffee
Tue,6183,Hot chocolate
Tue,6184,Coffee
Tue,6184,Cake
Tue,6185,Farm House
Tue,6186,Bread
Tue,6187,Baguette
Tue,6188,Soup
Tue,6189,Spanish Brunch
Tue,6189,Tea
Tue,6190,Coffee
Tue,6190,Cake
Tue,6191,Tea
Tue,6191,Spanish Brunch
Tue,6192,Coffee
Tue,6192,Brownie
Tue,6192,Truffles
Tue,6193,Hot chocolate
Tue,6193,Cake
Tue,6194,Bread
Tue,6194,Alfajores
Tue,6195,Tea
Tue,6196,Bread
Tue,6197,Coffee
Tue,6197,Alfajores
Tue,6198,Bread
Tue,6198,Smoothies
Tue,6198,Mineral water
Tue,6198,Alfajores
Tue,6198,Brownie
Tue,6198,Cake
Tue,6199,Coffee
Tue,6199,Tea
Tue,6199,Cake
Tue,6200,Baguette
Tue,6201,Sandwich
Tue,6201,Tea
Wed,6202,Coffee
Wed,6203,Alfajores
Wed,6205,Bread
Wed,6206,Bread
Wed,6206,Pastry
Wed,6207,Pastry
Wed,6207,Bread
Wed,6207,Eggs
Wed,6207,Nomad bag
Wed,6208,Coffee
Wed,6208,Alfajores
Wed,6209,Coffee
Wed,6209,Bread
Wed,6210,Coffee
Wed,6211,Bread
Wed,6212,Coffee
Wed,6213,Bread
Wed,6213,Spanish Brunch
Wed,6214,Coffee
Wed,6215,Coffee
Wed,6215,Pastry
Wed,6215,Medialuna
Wed,6216,Mineral water
Wed,6216,Crisps
Wed,6216,Sandwich
Wed,6217,Coffee
Wed,6217,Bread
Wed,6217,Alfajores
Wed,6217,Pastry
Wed,6218,Medialuna
Wed,6218,Bread
Wed,6218,Tea
Wed,6219,Coffee
Wed,6220,Baguette
Wed,6220,Farm House
Wed,6221,Farm House
Wed,6222,Bread
Wed,6222,Chicken Stew
Wed,6223,Chocolates
Wed,6223,Coffee
Wed,6223,Tea
Wed,6224,Tea
Wed,6224,Sandwich
Wed,6224,Brownie
Wed,6225,Brownie
Wed,6225,Tea
Wed,6225,Sandwich
Wed,6225,Art Tray
Wed,6226,Sandwich
Wed,6226,NONE
Wed,6226,Soup
Wed,6226,Tea
Wed,6227,Soup
Wed,6227,Coffee
Wed,6227,Hot chocolate
Wed,6227,Brownie
Wed,6228,Soup
Wed,6228,Cake
Wed,6229,Cake
Wed,6229,Bread
Wed,6229,Coffee
Wed,6230,Coffee
Wed,6230,NONE
Wed,6231,Soup
Wed,6231,Chicken Stew
Wed,6231,Mineral water
Wed,6232,Coffee
Wed,6232,Bread
Wed,6233,Bread
Wed,6233,Coffee
Wed,6234,Coffee
Wed,6234,Pastry
Wed,6235,Tea
Wed,6235,Coffee
Wed,6235,Bread
Wed,6236,Coffee
Wed,6236,Sandwich
Wed,6237,Bread
Wed,6238,Coffee
Wed,6239,Bread
Wed,6239,Mineral water
Wed,6239,Sandwich
